transaction_id,transaction_date,year,quarter,month,month_name,customer_id,branch,customer_segment,product_category,product_name,membership_plan,sales_channel,payment_method,campaign,quantity,unit_price_gbp,discount_pct,gross_revenue_gbp,discount_amount_gbp,net_revenue_gbp,estimated_cost_gbp,profit_gbp,is_recurring_payment
TXN-ABCA74204DB247AEA6AE7BC2F1E0B0D8,2015-02-16,2015,Q1,2,February,CUST-4AC05D86EFBB4A8C81E6CE51427BE716,Riverside,Family,Membership,Annual Premium Membership,Premium Annual,Front Desk,Card,No Campaign,1,642.28,0.0,642.28,0.0,642.28,170.75,471.53,False
TXN-C50AF986FECB49F29FBBABF63271B780,2015-02-16,2015,Q1,2,February,CUST-3112586EF5804A15BDB4C7A94DB9EEE3,City Centre,Senior,Joining Fee,Joining Fee,Not Applicable,Front Desk,Card,Referral Programme,1,31.14,0.05,31.14,1.56,29.58,7.99,21.59,False
TXN-08B937BC555048E6B12A63272DC7D2FE,2015-02-17,2015,Q1,2,February,CUST-5E8D533716B84F02BA6D7C0DBDA9FB25,City Centre,Young Professional,Membership,Corporate Membership,Corporate Annual,Corporate Partner,Bank Transfer,No Campaign,1,486.22,0.0,486.22,0.0,486.22,118.47,367.75,True
TXN-D3A51BCF7F3C453F91D21035BACAAF70,2015-02-17,2015,Q1,2,February,CUST-F810647300ED475AA38DE406A096A406,Riverside,General,Group Class,Spin Class,Not Applicable,Website,Card,No Campaign,1,13.93,0.0,13.93,0.0,13.93,9.18,4.75,False
TXN-44618D2D5AA64B9484DD8C66ABD8EA9F,2015-02-18,2015,Q1,2,February,CUST-322CB78E2FD74E3F9FD999737F433B33,Riverside,Family,Personal Training,Single Personal Training Session,Not Applicable,Mobile App,Card,No Campaign,1,42.49,0.0,42.49,0.0,42.49,21.23,21.26,False
TXN-7E7A53481D184883B2C1019744AE5B74,2015-02-18,2015,Q1,2,February,CUST-0930728F97244BA5B1348258DE0D8625,City Centre,Family,Membership,Annual Premium Membership,Premium Annual,Front Desk,Card,Referral Programme,1,667.64,0.05,667.64,33.38,634.26,171.62,462.64,False
TXN-93A572D7B5464D3D8B920BA4A722B099,2015-02-18,2015,Q1,2,February,CUST-533E4DCD415B4AABBB8056D357759A0C,Riverside,Student,Personal Training,Single Personal Training Session,Not Applicable,Front Desk,Cash,No Campaign,1,41.63,0.0,41.63,0.0,41.63,20.63,21.0,False
TXN-A092F24EC47B47568B24CF86737E9096,2015-02-19,2015,Q1,2,February,CUST-EC1157F6917C4A7A85B14E541C3A4733,City Centre,Corporate,Membership,Corporate Membership,Corporate Annual,Corporate Partner,Bank Transfer,No Campaign,1,493.36,0.0,493.36,0.0,493.36,120.65,372.71,True
TXN-DCF7182D5CB0422AA0195F523E3DF19A,2015-02-19,2015,Q1,2,February,CUST-E6E3E24F0FD74DA09829A5E5B875AE52,City Centre,Senior,Membership,Annual Basic Membership,Basic Annual,Front Desk,Card,No Campaign,1,461.51,0.0,461.51,0.0,461.51,111.42,350.09,False
TXN-1D5EA28AF56F45BFBB89AD1D09CC88D9,2015-02-20,2015,Q1,2,February,CUST-3D90536D549349D482CBF03D514A791A,City Centre,Family,Membership,Annual Premium Membership,Premium Annual,Website,Card,No Campaign,1,673.28,0.0,673.28,0.0,673.28,175.86,497.42,False
TXN-99BFAD1D7BD648BE9FAC60E7C8725726,2015-02-20,2015,Q1,2,February,CUST-EABE31F5337648D48D0C29B33038112B,City Centre,Young Professional,Membership,Annual Basic Membership,Basic Annual,Mobile App,Bank Transfer,Referral Programme,1,457.86,0.05,457.86,22.89,434.97,106.0,328.97,False
TXN-9FA7EB40015540E4BFF423F7D21914E5,2015-02-20,2015,Q1,2,February,CUST-7F5037FB5A234A24AB49517F8FBC26F4,Riverside,General,Membership,Monthly Basic Membership,Basic Monthly,Website,Direct Debit,No Campaign,1,44.51,0.05,44.51,2.23,42.28,14.22,28.06,True
TXN-C9CBA7906F2F49DFA7A361C4F3749A91,2015-02-21,2015,Q1,2,February,CUST-CC1074545A104745B1F4D0BDE321ADA1,Riverside,General,Personal Training,10-Session Personal Training Package,Not Applicable,Front Desk,Cash,No Campaign,1,352.99,0.03,352.99,10.59,342.4,142.17,200.23,False
TXN-56FF31DF2C6D4BCEB22695270991ED3F,2015-02-22,2015,Q1,2,February,CUST-0F5C4CCF81AC4CA0B05A422C73BBB9B4,Northside,Student,Membership,Monthly Basic Membership,Basic Monthly,Website,Direct Debit,No Campaign,1,43.87,0.03,43.87,1.32,42.55,14.1,28.45,True
TXN-5A3254E9196446E78EF0D9F8F2A0B939,2015-02-24,2015,Q1,2,February,CUST-EC5831E472F0460081BAF87DD761D710,City Centre,Corporate,Joining Fee,Joining Fee,Not Applicable,Mobile App,Card,No Campaign,1,30.75,0.05,30.75,1.54,29.21,7.94,21.27,False
TXN-A9F4B327BA6745D292E573DF61DA1425,2015-02-24,2015,Q1,2,February,CUST-85863AB41D5E4040B84DE759C6BB960F,Northside,Senior,Group Class,Spin Class,Not Applicable,Telephone,Card,No Campaign,1,13.43,0.0,13.43,0.0,13.43,9.1,4.33,False
TXN-00A8022FA2234F7C912DF9BCB9F1D909,2015-02-25,2015,Q1,2,February,CUST-9116EE9D43294E76964063AEB6CC2403,City Centre,Young Professional,Membership,Monthly Basic Membership,Basic Monthly,Front Desk,Cash,Referral Programme,1,47.12,0.05,47.12,2.36,44.76,15.44,29.32,True
TXN-980CDF3588B34D0D9F854AE716DC5BF7,2015-02-25,2015,Q1,2,February,CUST-919F185423084445B343E998974F62C0,Northside,General,Membership,Annual Premium Membership,Premium Annual,Corporate Partner,Card,No Campaign,1,622.53,0.05,622.53,31.13,591.4,163.24,428.16,False
TXN-662C5A65B48641DF9D0064A2B11B554F,2015-02-27,2015,Q1,2,February,CUST-91D6DD7DC43045A0B82CCF21A4698AFE,Riverside,Young Professional,Membership,Monthly Basic Membership,Basic Monthly,Mobile App,Direct Debit,No Campaign,1,44.27,0.0,44.27,0.0,44.27,13.88,30.39,True
TXN-D83DDDEC2DE144AD96ACA841BA25F71C,2015-02-27,2015,Q1,2,February,CUST-40E2EDFAC75549258EE6BD56173150EB,Northside,Young Professional,Supplement,Protein Powder,Not Applicable,Telephone,Card,No Campaign,1,31.56,0.0,31.56,0.0,31.56,23.14,8.42,False
TXN-F79A72EE809B413098851B94F9ADDE90,2015-02-27,2015,Q1,2,February,CUST-2E35A2DFDF4C41A6AD5A76F3318D403A,Northside,Family,Group Class,Yoga Class,Not Applicable,Corporate Partner,Cash,Referral Programme,1,11.64,0.08,11.64,0.93,10.71,8.21,2.5,False
TXN-AC11FF1C50FE415DB3D0F413B5D18D6F,2015-02-28,2015,Q1,2,February,CUST-FD202FC2559440B7ACB0E58A633FEAB5,Riverside,Corporate,Membership,Corporate Membership,Corporate Annual,Corporate Partner,Bank Transfer,Corporate Wellness,1,486.65,0.1,486.65,48.66,437.99,122.82,315.17,False
TXN-DEC4407A7CF041BA90FB2F0554D2D224,2015-02-28,2015,Q1,2,February,CUST-F5127018240544CBAB97B99ABE2224E2,Northside,Young Professional,Group Class,Spin Class,Not Applicable,Front Desk,Cash,No Campaign,1,13.33,0.03,13.33,0.4,12.93,8.96,3.97,False
TXN-88A3899F6E614C81B7ED5D0E499B73C6,2015-03-01,2015,Q1,3,March,CUST-43E90372122749A4963D3A03982F7A04,Riverside,Family,Membership,Monthly Premium Membership,Premium Monthly,Mobile App,Direct Debit,No Campaign,1,65.82,0.0,65.82,0.0,65.82,22.42,43.4,True
TXN-C5926C1C54644D60B64A0C8F242E0620,2015-03-01,2015,Q1,3,March,CUST-A49B737D98EA43608F2B74159D50C727,Northside,General,Membership,Annual Basic Membership,Basic Annual,Front Desk,Card,No Campaign,1,438.26,0.0,438.26,0.0,438.26,104.11,334.15,False
TXN-636F1BE6B86B4C5CAD20AC17E1C1F6A9,2015-03-02,2015,Q1,3,March,CUST-7D7C9D8060584FDA8FA0E28E90305541,City Centre,General,Membership,Monthly Premium Membership,Premium Monthly,Telephone,Direct Debit,No Campaign,1,68.06,0.03,68.06,2.04,66.02,22.75,43.27,True
TXN-9383B3E761E743518F55125B97C010BC,2015-03-02,2015,Q1,3,March,CUST-01D5CAAC78D54F48B2F3B6C232FDE5AA,Riverside,Young Professional,Merchandise,Gym Bag,Not Applicable,Website,Digital Wallet,No Campaign,1,28.14,0.03,28.14,0.84,27.3,20.62,6.68,False
TXN-59FF842E14BD4D569DCAC5703D5076F8,2015-03-03,2015,Q1,3,March,CUST-03316FB70C1A42E0B6807D08C0068E63,Riverside,Young Professional,Membership,Monthly Premium Membership,Premium Monthly,Website,Card,Referral Programme,1,63.9,0.05,63.9,3.2,60.7,21.37,39.33,True
TXN-16873C72FD0D4384B908FD0BBB0C4E9D,2015-03-04,2015,Q1,3,March,CUST-55BF377F3C71486FBB81F82544C6B74E,City Centre,Student,Joining Fee,Joining Fee,Not Applicable,Front Desk,Card,No Campaign,1,31.26,0.0,31.26,0.0,31.26,8.02,23.24,False
TXN-709654260263489BABECCAC8486DE485,2015-03-04,2015,Q1,3,March,CUST-81657039FB19429B94C5DE0E10D0237D,Northside,Family,Personal Training,Single Personal Training Session,Not Applicable,Front Desk,Cash,No Campaign,1,39.99,0.0,39.99,0.0,39.99,19.78,20.21,False
TXN-98733B0E4C9940188D3971BD87B1AA5D,2015-03-04,2015,Q1,3,March,CUST-A6489FB7734D41BF81CD21C13E8E4632,Northside,General,Membership,Monthly Basic Membership,Basic Monthly,Front Desk,Direct Debit,No Campaign,1,44.2,0.03,44.2,1.33,42.87,14.08,28.79,True
TXN-BE556F9B863E4FF6A23F6745DD597FF0,2015-03-04,2015,Q1,3,March,CUST-A49B737D98EA43608F2B74159D50C727,Riverside,General,Joining Fee,Joining Fee,Not Applicable,Front Desk,Card,No Campaign,1,29.62,0.03,29.62,0.89,28.73,7.47,21.26,False
TXN-0816D1035434412B966ADFD5DF0AFDB5,2015-03-05,2015,Q1,3,March,CUST-4239AC7450B44D109F0B7483708ECD76,Northside,Family,Group Class,Spin Class,Not Applicable,Front Desk,Cash,No Campaign,1,13.81,0.0,13.81,0.0,13.81,9.19,4.62,False
TXN-B7C715D51DFE405F9B61AE2408E10574,2015-03-05,2015,Q1,3,March,CUST-06A19583A6054C86A5B9C9482F99F2DA,City Centre,Young Professional,Membership,Monthly Basic Membership,Basic Monthly,Front Desk,Direct Debit,No Campaign,1,46.99,0.0,46.99,0.0,46.99,15.49,31.5,True
TXN-CC3E63345B1249D5AE3D3F912C7AE774,2015-03-05,2015,Q1,3,March,CUST-9BD5C8EA660B40F4AAC0357E77BD61A3,Riverside,Student,Membership,Annual Premium Membership,Premium Annual,Front Desk,Card,Referral Programme,1,661.57,0.05,661.57,33.08,628.49,182.38,446.11,False
TXN-4B85B8FF5EAB415FBD2E381EE6A1625C,2015-03-06,2015,Q1,3,March,CUST-F1FEF271A36A4B6DB3783B6AEEC5FA5E,City Centre,Student,Membership,Monthly Basic Membership,Basic Monthly,Front Desk,Card,No Campaign,1,46.95,0.0,46.95,0.0,46.95,15.3,31.65,True
TXN-5A3659A8C5AB42A28592593ECFD90CAD,2015-03-09,2015,Q1,3,March,CUST-B2B106CDF629450C8C0A66767A654DAB,Riverside,Corporate,Membership,Corporate Membership,Corporate Annual,Corporate Partner,Bank Transfer,Corporate Wellness,1,471.36,0.1,471.36,47.14,424.22,115.49,308.73,False
TXN-997F2261EE0646E38718C45D21DE8191,2015-03-09,2015,Q1,3,March,CUST-0DEE1068C88E401EAF62D7A2B88E3C6F,City Centre,Student,Membership,Student Membership,Student Monthly,Front Desk,Direct Debit,No Campaign,1,32.97,0.0,32.97,0.0,32.97,11.33,21.64,True
TXN-448D800586334F649F4D1527FF224E4F,2015-03-10,2015,Q1,3,March,CUST-E144EFD34FBD4F66BEFB96578E5490F3,City Centre,General,Membership,Monthly Basic Membership,Basic Monthly,Front Desk,Card,Referral Programme,1,45.53,0.1,45.53,4.55,40.98,14.5,26.48,True
TXN-515F1BB1328E4F72BEAFC52FDD2C3A7B,2015-03-10,2015,Q1,3,March,CUST-4DED0B6722444147B1271FBFC0FF7F6A,City Centre,Young Professional,Membership,Monthly Basic Membership,Basic Monthly,Telephone,Direct Debit,No Campaign,1,46.68,0.05,46.68,2.33,44.35,14.72,29.63,True
TXN-FBB1A6B7A9334BCB9C008DACD66CAE5D,2015-03-10,2015,Q1,3,March,CUST-6798A4FDED474D54853D1455437FA2DD,Riverside,Young Professional,Membership,Annual Premium Membership,Premium Annual,Front Desk,Card,No Campaign,1,644.43,0.0,644.43,0.0,644.43,175.22,469.21,False
TXN-0C35159C1D294CC6B9336C34348B36D5,2015-03-11,2015,Q1,3,March,CUST-397A16D19CB2415FB1F063B84921FBB8,Northside,Corporate,Membership,Monthly Premium Membership,Premium Monthly,Front Desk,Direct Debit,Referral Programme,1,64.1,0.05,64.1,3.21,60.89,22.02,38.87,True
TXN-B785F437BFA5469298A5C5EDB715915C,2015-03-11,2015,Q1,3,March,CUST-ECE4AE639D5748929D89D0B80795A332,Riverside,Senior,Membership,Monthly Basic Membership,Basic Monthly,Front Desk,Direct Debit,No Campaign,1,45.46,0.0,45.46,0.0,45.46,14.88,30.58,True
TXN-3F0F3319D6054ED5B0D8BC823BBEA318,2015-03-12,2015,Q1,3,March,CUST-FC77CAE9ED92427487A6EE933BB90338,Riverside,Young Professional,Personal Training,10-Session Personal Training Package,Not Applicable,Telephone,Card,No Campaign,1,357.95,0.0,357.95,0.0,357.95,145.51,212.44,False
TXN-10F826E08FE445B3AA6ECE317BF3F8AC,2015-03-13,2015,Q1,3,March,CUST-DB0C9FFCBD7146C6A573D331B17A4CDC,Riverside,Family,Membership,Monthly Basic Membership,Basic Monthly,Mobile App,Digital Wallet,Referral Programme,1,44.14,0.05,44.14,2.21,41.93,14.02,27.91,True
TXN-1D12137E305747E79A8A43B8C0B7DE30,2015-03-13,2015,Q1,3,March,CUST-9EB32E60199F446082603508A43CAB19,City Centre,Student,Membership,Student Membership,Student Monthly,Mobile App,Direct Debit,No Campaign,1,32.72,0.03,32.72,0.98,31.74,11.64,20.1,True
TXN-A5385607D382477E81A79D059677A1F3,2015-03-13,2015,Q1,3,March,CUST-3149728059C8484EB834535BEFD47359,Northside,Student,Membership,Student Membership,Student Monthly,Front Desk,Digital Wallet,No Campaign,1,30.67,0.0,30.67,0.0,30.67,10.54,20.13,True
TXN-AC877996BDDC4047903EC1EE2915C58D,2015-03-13,2015,Q1,3,March,CUST-7BE338A730F64037A03729C7106E39E6,City Centre,Family,Membership,Monthly Basic Membership,Basic Monthly,Corporate Partner,Direct Debit,No Campaign,1,46.45,0.0,46.45,0.0,46.45,14.86,31.59,True
TXN-3AC26BE79A6F476F87E10152BCB94C61,2015-03-16,2015,Q1,3,March,CUST-CD2117DA29284F13AAAF49920DC2A0DD,Northside,General,Personal Training,10-Session Personal Training Package,Not Applicable,Front Desk,Cash,No Campaign,1,348.23,0.0,348.23,0.0,348.23,140.96,207.27,False
TXN-E2B62838341A4E198D95EDFEAF876BD1,2015-03-17,2015,Q1,3,March,CUST-3F617B5C93144A4AB3D883C43847FE1B,Riverside,Young Professional,Joining Fee,Joining Fee,Not Applicable,Front Desk,Cash,No Campaign,1,30.11,0.0,30.11,0.0,30.11,7.48,22.63,False
TXN-3F1392ACC035466EB48C17DA50964DD1,2015-03-18,2015,Q1,3,March,CUST-688CAEB089D3486EBD36BA187EA4F3F0,City Centre,Young Professional,Membership,Monthly Premium Membership,Premium Monthly,Front Desk,Direct Debit,Referral Programme,1,66.49,0.05,66.49,3.32,63.17,22.13,41.04,True
TXN-558D603FD5FB4D668FEDE9D899DA3561,2015-03-18,2015,Q1,3,March,CUST-2134F396239D425B9941325C34CCD7FD,Riverside,Family,Membership,Monthly Premium Membership,Premium Monthly,Front Desk,Cash,No Campaign,1,64.63,0.0,64.63,0.0,64.63,21.87,42.76,True
TXN-5C54847AD6AA4DB4803BCA2F6A92368C,2015-03-18,2015,Q1,3,March,CUST-7FB8022E73CF4F0894BCC990A16C47F9,City Centre,General,Group Class,HIIT Class,Not Applicable,Website,Card,No Campaign,1,15.63,0.0,15.63,0.0,15.63,10.71,4.92,False
TXN-3DD4B02113634C97A54B8BD789479909,2015-03-19,2015,Q1,3,March,CUST-598A00876178417082857160FB5C245C,Riverside,Family,Joining Fee,Joining Fee,Not Applicable,Website,Card,No Campaign,1,29.85,0.0,29.85,0.0,29.85,7.37,22.48,False
TXN-7753E52DFFD84D19890C233E951D8975,2015-03-19,2015,Q1,3,March,CUST-C7E3BD51EE564FAAA16868C782E93436,Riverside,Corporate,Membership,Monthly Basic Membership,Basic Monthly,Front Desk,Direct Debit,Corporate Wellness,1,45.64,0.05,45.64,2.28,43.36,14.72,28.64,True
TXN-2C571655EBEE4D1999E709DAB9BEEE31,2015-03-20,2015,Q1,3,March,CUST-036B1ADB142048AEB4F9C5788917E461,Northside,Family,Membership,Monthly Basic Membership,Basic Monthly,Front Desk,Card,No Campaign,1,43.77,0.0,43.77,0.0,43.77,13.77,30.0,False
TXN-7331E28F27E74386BA9B6F58E982B524,2015-03-20,2015,Q1,3,March,CUST-C8D5D966C3624F80ACC9EB7E7B195CB3,City Centre,General,Membership,Monthly Basic Membership,Basic Monthly,Front Desk,Card,No Campaign,1,46.53,0.05,46.53,2.33,44.2,15.27,28.93,False
TXN-7970DFBF0A0D42C3AB03285725A2DF9D,2015-03-20,2015,Q1,3,March,CUST-3F204B3A08DD4963A4B9353D14EBA019,City Centre,General,Merchandise,Gym T-Shirt,Not Applicable,Front Desk,Cash,No Campaign,3,22.61,0.0,67.83,0.0,67.83,41.47,26.36,False
TXN-5D5860F484E24723A603F7C780055BC7,2015-03-22,2015,Q1,3,March,CUST-2A6FFBEF514C4B50AFE4B91675D443DD,Riverside,Corporate,Group Class,Spin Class,Not Applicable,Website,Card,No Campaign,3,13.88,0.0,41.64,0.0,41.64,19.64,22.0,False
TXN-A98EE841BF57434B9956D19F2D11811E,2015-03-23,2015,Q1,3,March,CUST-273BD7E9B1BB4C2B90E86C3122C002C3,City Centre,Young Professional,Supplement,Energy Drink,Not Applicable,Front Desk,Card,No Campaign,1,3.59,0.0,3.59,0.0,3.59,3.45,0.14,False
TXN-19A8F6FAE1A6472B8119EA88EABA0C8C,2015-03-24,2015,Q1,3,March,CUST-D0BAA34AC97A46EF8FF2AC8CAB891DE5,Riverside,Family,Membership,Monthly Premium Membership,Premium Monthly,Website,Direct Debit,No Campaign,1,65.67,0.0,65.67,0.0,65.67,22.58,43.09,True
TXN-2AC88A02DA53401DB9E30F51186ADD65,2015-03-24,2015,Q1,3,March,CUST-BBEB984F228E4D839CE42D96FFE84CA5,City Centre,Young Professional,Personal Training,Single Personal Training Session,Not Applicable,Front Desk,Card,Referral Programme,1,43.94,0.05,43.94,2.2,41.74,22.8,18.94,False
TXN-3B6889A5C1D24C2999DA21473F310FAE,2015-03-24,2015,Q1,3,March,CUST-948DF2B0E0244926A085403D3A540139,City Centre,Young Professional,Group Class,Yoga Class,Not Applicable,Front Desk,Cash,No Campaign,2,12.24,0.0,24.48,0.0,24.48,12.97,11.51,False
TXN-3E9AA49C81A940E1B26F2951EBFB1B3E,2015-03-24,2015,Q1,3,March,CUST-FE9934AACEBF4CDBB96F4F1EDF97A592,Riverside,Corporate,Membership,Monthly Premium Membership,Premium Monthly,Front Desk,Direct Debit,Referral Programme,1,65.12,0.08,65.12,5.21,59.91,22.71,37.2,True
TXN-799CF200866A4ACEA88E03BC1A7B047A,2015-03-24,2015,Q1,3,March,CUST-AD73DE6A0D2D4B07B5C80D3C538B35F7,City Centre,Student,Supplement,Energy Drink,Not Applicable,Front Desk,Direct Debit,No Campaign,1,3.64,0.03,3.64,0.11,3.53,3.39,0.14,False
TXN-A1F1633471F54CE589BB65B5C87C2B7C,2015-03-24,2015,Q1,3,March,CUST-5FD67CEF546D47E4A36978FF70E37769,City Centre,Family,Membership,Annual Premium Membership,Premium Annual,Mobile App,Digital Wallet,No Campaign,1,668.71,0.0,668.71,0.0,668.71,178.37,490.34,False
TXN-C2DF59E535D44B7FB6F847D2823E34AA,2015-03-24,2015,Q1,3,March,CUST-EA62227440484D62997D11EB6ACABA97,City Centre,General,Group Class,HIIT Class,Not Applicable,Corporate Partner,Direct Debit,Referral Programme,4,15.15,0.08,60.6,4.85,55.75,27.47,28.28,False
TXN-A3ACA5E0AE804CD69D7BDB77898CB386,2015-03-25,2015,Q1,3,March,CUST-955D673C4EFF49A197041FC7340D33C4,City Centre,Young Professional,Supplement,Protein Powder,Not Applicable,Front Desk,Card,No Campaign,2,33.32,0.03,66.64,2.0,64.64,45.22,19.42,False
TXN-BDFEBA6C5A67416DA0272F356843BD57,2015-03-25,2015,Q1,3,March,CUST-469DA466C1054411831DB91779D8CB8B,Riverside,Student,Personal Training,Single Personal Training Session,Not Applicable,Website,Card,No Campaign,1,41.58,0.05,41.58,2.08,39.5,20.56,18.94,False
TXN-38839C561FAD497CAE30332AC30033AD,2015-03-26,2015,Q1,3,March,CUST-A9E3FA580CDB4C03873E74BDDBA402FD,Riverside,Senior,Membership,Annual Basic Membership,Basic Annual,Front Desk,Cash,Referral Programme,1,450.02,0.08,450.02,36.0,414.02,111.2,302.82,False
TXN-F4DD1CFD77E9482297D7CCD03DE163C6,2015-03-26,2015,Q1,3,March,CUST-425FA4D6C2B04411B76B83C3C1D9EC7E,City Centre,General,Group Class,Yoga Class,Not Applicable,Telephone,Cash,Referral Programme,2,12.13,0.08,24.26,1.94,22.32,12.79,9.53,False
TXN-63AF1A92D5E7448583B24199DD6BA598,2015-03-27,2015,Q1,3,March,CUST-D0E2357C88354263A7A5D5FE96FD34F8,City Centre,Family,Merchandise,Gym T-Shirt,Not Applicable,Front Desk,Cash,No Campaign,1,22.51,0.0,22.51,0.0,22.51,17.52,4.99,False
TXN-D12773845F3344E795906641590C243A,2015-03-27,2015,Q1,3,March,CUST-020823B0976D403BBB6B3EA299858CE3,City Centre,Senior,Group Class,Spin Class,Not Applicable,Front Desk,Cash,No Campaign,1,14.54,0.0,14.54,0.0,14.54,9.88,4.66,False
TXN-279F31D5408C4B52A62A178E3AC56476,2015-03-29,2015,Q1,3,March,CUST-6D8B6768AABB4BF2800422A73A18C64B,City Centre,Senior,Supplement,Energy Drink,Not Applicable,Front Desk,Cash,Referral Programme,2,3.58,0.08,7.16,0.57,6.59,6.33,0.26,False
TXN-76516459E0354555820E5483462D7072,2015-03-30,2015,Q1,3,March,CUST-85431213D56C463C99AB0E6FD484319C,City Centre,Young Professional,Membership,Monthly Premium Membership,Premium Monthly,Website,Bank Transfer,No Campaign,1,67.62,0.0,67.62,0.0,67.62,22.5,45.12,True
TXN-FDD0E40349244345A9A01F3F87E8C068,2015-03-30,2015,Q1,3,March,CUST-A56BEDE80A8A4BF294F8128277312F3E,City Centre,Senior,Membership,Annual Basic Membership,Basic Annual,Front Desk,Cash,No Campaign,1,465.0,0.0,465.0,0.0,465.0,110.76,354.24,False
TXN-3A82EC11A8334C81804E00812B9253EA,2015-03-31,2015,Q1,3,March,CUST-A923CF329B194DCDB6975626908A3F89,City Centre,General,Supplement,Protein Powder,Not Applicable,Telephone,Card,No Campaign,1,33.53,0.0,33.53,0.0,33.53,26.03,7.5,False
TXN-5FA6C3B1017B4729A080DA4ECE32C827,2015-04-01,2015,Q2,4,April,CUST-AF99C0624F71405E830DB6C1DE381487,City Centre,Young Professional,Joining Fee,Joining Fee,Not Applicable,Corporate Partner,Card,No Campaign,1,30.57,0.0,30.57,0.0,30.57,7.8,22.77,False
TXN-53EA6878D5064BC4B9DD196FB93065CE,2015-04-02,2015,Q2,4,April,CUST-48BD2CB57176430BB4EAA5431BF333E8,Northside,General,Membership,Monthly Basic Membership,Basic Monthly,Front Desk,Direct Debit,No Campaign,1,43.87,0.0,43.87,0.0,43.87,13.67,30.2,True
TXN-5BF36F754C174DE1AD680DCFBAD2DA4D,2015-04-02,2015,Q2,4,April,CUST-9B050B23966F41AC8C4A7741CA3D4B4B,City Centre,Young Professional,Supplement,Energy Drink,Not Applicable,Website,Bank Transfer,No Campaign,1,3.61,0.0,3.61,0.0,3.61,3.47,0.14,False
TXN-8BADE63666F5494D9A81967945F6CA6B,2015-04-02,2015,Q2,4,April,CUST-2875F2A4A70A43378A677055F72261AC,City Centre,General,Membership,Student Membership,Student Monthly,Front Desk,Direct Debit,No Campaign,1,33.28,0.0,33.28,0.0,33.28,11.72,21.56,True
TXN-1F29B437AED6476297FF467ADE1B7E63,2015-04-03,2015,Q2,4,April,CUST-1A55BCC73CCB43EB99BB1651E0DA78E9,City Centre,Family,Joining Fee,Joining Fee,Not Applicable,Website,Card,No Campaign,1,30.73,0.03,30.73,0.92,29.81,7.96,21.85,False
TXN-847460D8F7AA49AC9AD154418A13ABC0,2015-04-03,2015,Q2,4,April,CUST-2EDEE5F7B33A40D49A436DDB52347DD3,City Centre,Corporate,Personal Training,10-Session Personal Training Package,Not Applicable,Front Desk,Card,No Campaign,1,364.18,0.05,364.18,18.21,345.97,146.56,199.41,False
TXN-4FA13CF6497F494DBEE61D36F9A04036,2015-04-06,2015,Q2,4,April,CUST-04A81A8CEA804F17BAF1B40C37CA8D9A,City Centre,Young Professional,Group Class,Yoga Class,Not Applicable,Mobile App,Card,No Campaign,2,12.21,0.0,24.42,0.0,24.42,13.35,11.07,False
TXN-E384D1E9675B4BB1B60F4C91A4B0A9C7,2015-04-06,2015,Q2,4,April,CUST-1314C11586224354B93BED7718F5FCC3,City Centre,Senior,Supplement,Energy Drink,Not Applicable,Corporate Partner,Cash,No Campaign,2,3.66,0.0,7.32,0.0,7.32,7.03,0.29,False
